trial,id,prompt,category,difficulty,expected_tool,expected_args,model_output,parsed_tool,parsed_args,tool_correct,args_correct,format_valid,false_positive,latency_ms,error
8,n021,pull up Priya in my contacts,should_call,easy,search_contacts,"{""query"": ""Priya""}",,search_contacts,"{""query"": ""Priya""}",True,True,True,False,2943.9,
1,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,search_contacts,"{""query"": ""Wei""}",True,True,True,False,2824.6,
2,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,search_contacts,"{""query"": ""Wei""}",True,True,True,False,2835.4,
3,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,,,False,False,True,False,122033.1,TimeoutError: timed out
4,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,search_contacts,"{""query"": ""Wei""}",True,True,True,False,2989.1,
5,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,search_contacts,"{""query"": ""Wei""}",True,True,True,False,3020.2,
6,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,search_contacts,"{""query"": ""Wei""}",True,True,True,False,2996.5,
7,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,search_contacts,"{""query"": ""Wei""}",True,True,True,False,2922.8,
8,n022,look for Wei in my address book,should_call,easy,search_contacts,"{""query"": ""Wei""}",,search_contacts,"{""query"": ""Wei""}",True,True,True,False,5366.9,
1,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3075.4,
2,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3175.7,
3,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3168.9,
4,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3077.7,
5,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3147.8,
6,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3228.6,
7,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3315.3,
8,n023,find Fatima in contacts,should_call,easy,search_contacts,"{""query"": ""Fatima""}",,search_contacts,"{""query"": ""Fatima""}",True,True,True,False,3350.0,
1,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3324.5,
2,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3233.6,
3,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3271.0,
4,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3308.9,
5,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3299.0,
6,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3456.6,
7,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3217.8,
8,n024,search my contacts for Noah,should_call,easy,search_contacts,"{""query"": ""Noah""}",,search_contacts,"{""query"": ""Noah""}",True,True,True,False,3271.4,
1,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3393.9,
2,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3277.9,
3,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3216.1,
4,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3216.3,
5,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3211.2,
6,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3228.2,
7,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3215.9,
8,n025,do I have a contact named Elena,should_call,easy,search_contacts,"{""query"": ""Elena""}",,search_contacts,"{""query"": ""Elena""}",True,True,True,False,3216.0,
1,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,3197.7,
2,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,3144.8,
3,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,3069.1,
4,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,3336.4,
5,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,2924.3,
6,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,3061.3,
7,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,3107.3,
8,n026,check contacts for Hiro,should_call,easy,search_contacts,"{""query"": ""Hiro""}",,search_contacts,"{""query"": ""Hiro""}",True,True,True,False,3107.7,
1,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,3223.4,
2,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,3209.1,
3,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,3044.1,
4,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,3104.2,
5,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,3090.2,
6,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,3062.6,
7,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,3137.6,
8,n027,look up Zainab please,should_call,easy,search_contacts,"{""query"": ""Zainab""}",,search_contacts,"{""query"": ""Zainab""}",True,True,True,False,2965.2,
1,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,2885.7,
2,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,3286.8,
3,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,3176.3,
4,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,3237.3,
5,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,3054.9,
6,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,2975.0,
7,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,3424.8,
8,n028,find someone named Carlos in my phone,should_call,easy,search_contacts,"{""query"": ""Carlos""}",,search_contacts,"{""query"": ""Carlos""}",True,True,True,False,3170.1,
1,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3107.4,
2,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3236.7,
3,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3249.0,
4,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3307.3,
5,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3262.0,
6,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3250.6,
7,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3229.6,
8,n029,search for Aisha in contacts,should_call,easy,search_contacts,"{""query"": ""Aisha""}",,search_contacts,"{""query"": ""Aisha""}",True,True,True,False,3300.1,
1,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,3238.6,
2,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,3067.5,
3,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,3155.4,
4,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,3026.0,
5,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,3106.7,
6,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,2988.6,
7,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,2951.7,
8,n030,who is Mateo in my contacts,should_call,easy,search_contacts,"{""query"": ""Mateo""}",,search_contacts,"{""query"": ""Mateo""}",True,True,True,False,2982.3,
1,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3097.2,
2,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3281.0,
3,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3307.7,
4,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3292.8,
5,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3222.8,
6,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3320.2,
7,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3314.1,
8,n031,pull up contact info for Lucia,should_call,easy,search_contacts,"{""query"": ""Lucia""}",,search_contacts,"{""query"": ""Lucia""}",True,True,True,False,3276.3,
1,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3188.1,
2,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3145.8,
3,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3248.1,
4,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3231.0,
5,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3096.6,
6,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3173.1,
7,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3253.9,
8,n032,is there a Jordan saved in my contacts,should_call,medium,search_contacts,"{""query"": ""Jordan""}",,search_contacts,"{""query"": ""Jordan""}",True,True,True,False,3151.7,
1,n033,can you dig through my contacts for someone called Renata,should_call,medium,search_contacts,"{""query"": ""Renata""}",,search_contacts,"{""query"": ""Renata""}",True,True,True,False,3176.5,
